text,label
wishing you a wonderful week,spam
sweet heart how are you,spam
sir waiting for your letter,spam
dude im no longer a pisces im an aquarius now,spam
x course it yrs just so her messages on messenger lik you r sending me,spam
i think steyn surely get one wicket,spam
neither in sterm voice i m studying all fine with me not sure the thing will be resolved tho anyway have a fab hols,spam
garbage bags eggs jam bread hannaford wheat chex,spam
no it s not pride i m almost lt gt years old and shouldn t be takin money from my kid you re not supposed to have to deal with this stuff this is grownup stuff why i don t tell you,spam
sounds better than my evening im just doing my costume im not sure what time i finish tomorrow but i will txt you at the end,spam
my birthday is on feb lt gt da,spam
so when do you wanna gym,spam
you d like that wouldn t you jerk,spam
are u awake is there snow there,spam
and of course you should make a stink,spam
u r subscribed textcomp wkly comp st wk s free question follows subsequent wks unsubscribe txt stop custcare,spam
no go no openings for that room til after thanksgiving without an upcharge,spam
when you guys planning on coming over,spam
wat ü doing now,spam
my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked,spam
no sir that s why i had an hr trip on the bus last week have another audition next wednesday but i think i might drive this time,spam
do i i thought i put it back in the box,spam
i m home,spam
no one interested may be some business plan,spam
yup it s at paragon i havent decided whether cut yet hee,spam
good morning princess have a great day,spam
guai ü shd haf seen him when he s naughty ü so free today can go jogging,spam
aiyo cos i sms ü then ü neva reply so i wait ü to reply lar i tot ü havent finish ur lab wat,spam
living is very simple loving is also simple laughing is too simple winning is tooo simple but being simple is very difficult,spam
tell me something thats okay,spam
ok,spam
hmm shall i bring a bottle of wine to keep us amused just joking i ll still bring a bottle red or white see you tomorrow,spam
this is ur face test lt gt select any number i will tell ur face astrology am waiting quick reply,spam
hey iouri gave me your number i m wylie ryan s friend,spam
yep get with the program you re slacking,spam
i m in inside office still filling forms don know when they leave me,spam
i think your mentor is but not percent sure,spam
call and send our girls into erotic ecstacy just p min to stop texts call nat rate,spam
camera you are awarded a sipix digital camera call fromm landline delivery within days,spam
a xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to receive a reward just call,spam
just trying to figure out when i m suppose to see a couple different people this week we said we d get together but i didn t set dates,spam
important message this is a final contact attempt you have important messages waiting out our customer claims dept expires call now,spam
hi mom we might be back later than lt gt,spam
dating i have had two of these only started after i sent a text to talk sport radio last week any connection do you think or coincidence,spam
lol oh you got a friend for the dog,spam
ok is any problem to u frm him wats matter,spam
k i ll head out in a few mins see you there,spam
do u konw waht is rael friendship im gving yuo an exmpel jsut ese tihs msg evrey splleing of tihs msg is wrnog bt sitll yuo can raed it wihtuot ayn mitsake goodnight amp have a nice sleep sweet dreams,spam
i cant pick the phone right now pls send a message,spam
i don t want you to leave but i m barely doing what i can to stay sane fighting with you constantly isn t helping,spam
the current leading bid is to pause this auction send out customer care,spam
free entry to the grprizes wkly comp a chance to win the latest nokia psp or cash every wk txt great to,spam
somebody set up a website where you can play hold em using eve online spacebucks,spam
its sunny in california the weather s just cool,spam
you have new message call,spam
i can make it up there squeezed lt gt bucks out of my dad,spam
good day to you too pray for me remove the teeth as its painful maintaining other stuff,spam
how are you babes hope your doing ok i had a shit nights sleep i fell asleep at i m knackered and i m dreading work tonight what are thou upto tonight x,spam
how do friends help us in problems they give the most stupid suggestion that lands us into another problem and helps us forgt the previous problem,spam
i m at work please call,spam
i will be gentle baby soon you will be taking all lt gt inches deep inside your tight pussy,spam
not much no fights it was a good nite,spam
ok ok ok then whats ur todays plan,spam
nt joking seriously i told,spam
watching ajith film ah,spam
ooooooh i forgot to tell u i can get on yoville on my phone,spam
all done all handed in don t know if mega shop in asda counts as celebration but thats what i m doing,spam
i dont know exactly could you ask chechi,spam
dunno lei shd b driving lor cos i go sch hr oni,spam
as in i want custom officer discount oh,spam
that s necessarily respectful,spam
hi hope you had a good day have a better night,spam
and he s apparently bffs with carly quick now,spam
